id,host_id,price,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34415755,259796664,499,0,,,10,341
34690725,83680039,86,0,,,1,6
34944655,263311126,650,0,,,1,233
35000978,263690856,389,0,,,1,296
35167707,53044777,290,0,,,1,270
35217858,41471153,58,0,,,1,133
35268845,265534664,48,0,,,1,313
35706068,35741633,2000,0,,,1,365
35792968,257680857,139,0,,,1,105
35902528,141716782,375,0,,,1,356
36008082,82650642,116,0,,,1,131
36041578,270874051,159,0,,,8,318
36076335,270874051,119,0,,,8,333
36304817,143725634,450,0,,,1,321
36353835,270874051,139,0,,,8,359
36354796,273392981,101,0,,,3,365
36384346,273392981,101,0,,,3,365
36388492,273392981,101,0,,,3,361
36395677,268796947,396,0,,,5,351
36416759,53602261,375,0,,,1,364
36469741,274012871,93,0,,,2,14
826690,4289240,4000,0,,,1,83
1284789,5768571,390,0,,,1,28
2904330,4123046,450,0,,,1,0
3128865,15890334,67,0,,,1,0
7953220,41939599,164,0,,,1,0
9578848,20510488,185,0,,,1,0
12086351,4462547,37,0,,,1,0
16582351,1649524,41,0,,,1,0
17751792,105315535,158,0,,,3,281
19554491,137382776,340,0,,,1,83
22779542,156158778,1680,0,,,12,14
22780220,156158778,2103,0,,,12,20
23722695,23818330,750,0,,,1,0
32054475,156158778,1494,0,,,12,0
36302780,55108207,450,0,,,1,31
16455521,96438921,96,0,,,1,0
19021031,70074907,51,0,,,2,0
22512408,28400686,78,0,,,1,0
34478107,109847539,255,0,,,2,73
29722985,213208277,34,0,,,8,365
2104588,6757150,240,0,,,1,0
7913426,30283594,369,0,,,121,364
8078896,30283594,203,0,,,121,365
8208317,17686601,155,0,,,1,0
8992423,8113248,590,0,,,2,0
9063028,8113248,210,0,,,2,0
9250196,30283594,230,0,,,121,363
9251088,30283594,239,0,,,121,363
9860190,30283594,239,0,,,121,363
9860670,30283594,239,0,,,121,363
9860948,30283594,239,0,,,121,363
11007370,30283594,369,0,,,121,148
13092604,22541573,256,0,,,87,340
13233113,15774226,104,0,,,1,0
13331393,30283594,239,0,,,121,363
13389280,22541573,257,0,,,87,364
13623361,22533562,273,0,,,1,0
14191921,2856748,560,0,,,49,356
15226075,68315940,302,0,,,1,179
15445427,16098958,290,0,,,96,0
17510141,3191545,243,0,,,23,364
18774244,60511673,399,0,,,1,64
20384987,19045109,136,0,,,1,0
25166331,47580042,337,0,,,1,83
26832286,2690202,375,0,,,1,0
27021428,176950781,325,0,,,1,360
27292217,57724903,325,0,,,1,0
27385966,200380610,470,0,,,65,250
28128149,200380610,410,0,,,65,365
30369889,107434423,316,0,,,232,35
30387196,107434423,325,0,,,232,362
30387566,107434423,334,0,,,232,296
30387788,107434423,276,0,,,232,206
30387885,107434423,297,0,,,232,68
30387983,107434423,358,0,,,232,196
30388011,107434423,312,0,,,232,341
30388944,107434423,347,0,,,232,266
30388972,107434423,278,0,,,232,147
30392543,107434423,316,0,,,232,311
30392677,107434423,317,0,,,232,251
30392874,107434423,316,0,,,232,262
30393377,107434423,330,0,,,232,306
30393638,107434423,278,0,,,232,304
30393969,107434423,316,0,,,232,332
30393998,107434423,285,0,,,232,220
30394053,107434423,317,0,,,232,155
30394380,107434423,329,0,,,232,98
30443976,193986289,3000,0,,,1,311
30510553,58929651,800,0,,,1,0
31295741,234230740,260,0,,,1,0
32485922,200380610,310,0,,,65,338
32678718,244361589,499,0,,,9,293
32678724,244361589,249,0,,,9,278
32678727,244361589,249,0,,,9,298
33038567,107434423,343,0,,,232,311
33612527,219517861,212,0,,,327,349
33636178,219517861,182,0,,,327,333
33636449,219517861,219,0,,,327,346
33636535,219517861,207,0,,,327,331
33656088,107434423,309,0,,,232,214
33656120,107434423,240,0,,,232,239
33656146,107434423,240,0,,,232,189
33656304,107434423,219,0,,,232,14
33708600,219517861,227,0,,,327,365
33728093,107434423,271,0,,,232,316
33787919,107434423,353,0,,,232,337
34175707,219517861,222,0,,,327,221
34177117,219517861,699,0,,,327,365
34181682,219517861,157,0,,,327,340
34183825,219517861,699,0,,,327,332
34203594,219517861,699,0,,,327,333
34222262,219517861,215,0,,,327,342
34311549,219517861,699,0,,,327,333
34312320,219517861,699,0,,,327,220
34317924,219517861,154,0,,,327,343
34323571,219517861,159,0,,,327,220
34323697,219517861,215,0,,,327,338
34323711,219517861,159,0,,,327,221
34569757,219517861,164,0,,,327,336
35005526,219517861,177,0,,,327,343
35005963,219517861,217,0,,,327,357
35425429,231484830,450,0,,,1,161
35941038,269837702,249,0,,,1,117
36315612,107434423,303,0,,,232,318
36344347,119005168,400,0,,,1,3
2259331,11538076,425,0,,,1,0
2909006,14861483,325,0,,,1,0
9362788,812866,450,0,,,1,0
19307997,105703386,390,0,,,1,0
22790196,19981762,980,0,,,1,0
23957636,19640594,295,0,,,1,55
27629043,45863742,3750,0,,,1,365
29138655,200380610,433,0,,,65,364
29674246,21610233,650,0,,,1,12
30393342,107434423,232,0,,,232,163
31640203,510931,71,0,,,2,63
33007610,7407743,7500,0,,,1,364
34592997,13664245,43,0,,,2,341
35092409,232652308,34,0,,,1,9
35524274,267272502,67,0,,,2,113
36080023,188453457,390,0,,,2,348
36085870,188453457,122,0,,,2,166
15069131,8815256,159,0,,,1,89
22238046,162457374,38,0,,,1,0
35881347,263317402,53,0,,,1,162
15147943,96080998,139,0,,,1,0
16374376,27275952,285,0,,,2,102
16629401,107471514,123,0,,,1,0
21325114,49582324,119,0,,,1,0
35086252,99642772,210,0,,,1,0
35288297,264462124,39,0,,,1,16
1655880,8778889,1200,0,,,1,0
1805261,9462127,475,0,,,1,0
4347579,22568643,2000,0,,,1,0
7602442,39868106,400,0,,,1,0
12422969,22627365,154,0,,,1,0
13700836,4960457,215,0,,,1,25
14340033,6804141,425,0,,,1,363
33577934,107434423,439,0,,,232,278
35252356,135838665,950,0,,,1,365
35481836,232557023,1750,0,,,1,178
36315540,107434423,321,0,,,232,330
237210,1243192,241,0,,,1,249
594732,2938302,331,0,,,1,189
2248580,11483903,1000,0,,,1,0
2260274,11542120,1250,0,,,1,0
2276383,11623750,2500,0,,,1,0
2975715,15178288,161,0,,,1,0
4678742,24195790,600,0,,,1,0
7575626,35307662,119,0,,,1,0
8595191,19564640,500,0,,,1,0
9367923,24975940,249,0,,,2,0
9844892,50690190,210,0,,,1,0
10021820,7655328,196,0,,,3,0
10449807,2981910,229,0,,,1,0
11198278,2856748,245,0,,,49,364
12520066,66240032,6000,0,,,1,0
13697770,3074354,499,0,,,1,0
13749286,3137526,112,0,,,2,0
14129429,85235313,174,0,,,1,365
14483469,19928013,800,0,,,1,0
17137388,9132087,98,0,,,2,0
18547076,3137526,134,0,,,2,0
21009737,2506798,400,0,,,1,90
21366506,154709515,395,0,,,1,0
22194459,162172469,500,0,,,1,229
22205765,16798487,400,0,,,1,0
25029982,4246574,164,0,,,1,0
28635863,6332730,400,0,,,1,365
29565064,217293060,600,0,,,4,328
30152177,217293060,299,0,,,4,0
32085580,24975940,159,0,,,2,90
32472692,1458110,78,0,,,2,13
32559129,127667513,185,0,,,1,342
33580893,248122395,425,0,,,2,353
35791325,1238383,500,0,,,1,74
35968862,19433714,420,0,,,3,22
35972171,50724816,116,0,,,1,105
15329520,92467975,399,0,,,1,241
1308155,7111113,133,0,,,1,0
1442450,7388128,72,0,,,1,365
1787771,9381867,185,0,,,1,0
2459916,12577771,18,0,,,1,0
3860762,1908606,72,0,,,1,88
4791542,14608821,42,0,,,1,0
5065630,8813443,83,0,,,1,0
5325551,27591905,58,0,,,1,0
6165564,30906910,750,0,,,1,0
6560459,34313950,48,0,,,1,0
6670191,16437254,179,0,,,21,274
7175595,37588475,66,0,,,1,0
7226624,6407741,39,0,,,1,0
7380251,38661692,1600,0,,,1,0
7649693,40138709,32,0,,,1,0
7725197,3320167,47,0,,,1,0
7728265,6623512,32,0,,,1,0
7857040,41405875,36,0,,,1,0
8483688,9246269,42,0,,,1,0
9074963,47329500,48,0,,,1,0
9275199,48170780,46,0,,,1,0
9436049,7117596,39,0,,,1,0
9513287,49293531,320,0,,,3,25
10035706,51517754,42,0,,,1,0
10880473,2478644,38,0,,,1,43
11031059,44776542,66,0,,,1,0
11168411,23435560,38,0,,,1,0
11678327,9073820,38,0,,,1,0
11909622,35362734,62,0,,,1,0
12082737,47954479,51,0,,,1,0
12113280,64963967,44,0,,,1,0
12202225,59979344,57,0,,,1,0
12629865,16740102,52,0,,,1,0
12916955,70839024,500,0,,,1,0
13025960,71948176,1000,0,,,1,0
13112601,13769025,43,0,,,1,220
13413420,15380275,38,0,,,1,0
13685550,79704239,36,0,,,2,0
13770959,978029,245,0,,,1,0
13859707,81891866,750,0,,,1,365
13880509,21468261,36,0,,,1,0
14036911,64109887,38,0,,,1,0
15057686,26377263,54,0,,,43,285
15074005,26377263,54,0,,,43,328
15658350,432149,98,0,,,1,0
15783953,12475280,44,0,,,1,0
16230313,89873550,68,0,,,2,0
16625310,6025804,29,0,,,1,0
17607488,119667654,71,0,,,1,0
18668594,14046877,63,0,,,1,0
18670480,6356476,116,0,,,1,0
18682763,13608839,98,0,,,1,0
18692321,14444,126,0,,,2,0
18718070,2434499,114,0,,,1,0
18873722,78711394,33,0,,,1,0
19226980,33365473,650,0,,,2,358
19298911,132104049,37,0,,,3,348
19633511,19079151,51,0,,,1,0
20420507,65830935,1000,0,,,1,0
21580765,156592177,32,0,,,1,0
22083314,24374791,57,0,,,2,0
22541685,22414216,39,0,,,1,220
23058456,171154086,42,0,,,1,0
23583380,30436005,48,0,,,1,0
24209867,1218837,58,0,,,2,0
26331645,195041901,43,0,,,3,312
26843473,33214549,129,0,,,5,0
26897811,126967409,82,0,,,1,13
27156129,1441920,87,0,,,1,0
27609355,30532557,37,0,,,5,214
28076377,87767243,41,0,,,2,0
29179918,211146044,58,0,,,3,317
29645650,26219578,32,0,,,1,48
29654013,204852306,41,0,,,14,0
29684231,861848,68,0,,,2,0
30071389,224513581,26,0,,,2,250
30364369,12838954,375,0,,,1,0
30376977,226410657,42,0,,,27,346
30440712,226410657,42,0,,,27,332
30442508,226410657,42,0,,,27,358
30442585,226410657,42,0,,,27,358
30442720,226410657,42,0,,,27,358
30442790,226410657,42,0,,,27,326
30442999,226410657,42,0,,,27,312
30443067,226410657,42,0,,,27,343
30443115,226410657,42,0,,,27,331
30445156,51842673,725,0,,,1,0
30538753,854567,1350,0,,,2,365
30761885,50686800,46,0,,,1,28
30950186,195418702,450,0,,,1,357
31040644,229142922,205,0,,,2,89
31089176,12625165,42,0,,,1,0
31238549,2235105,209,0,,,1,0
31660529,111542307,20,0,,,2,342
31818460,73425483,400,0,,,6,0
32008192,5339839,295,0,,,1,0
32420992,15336905,57,0,,,1,61
32486433,9979861,66,0,,,1,0
32635385,6790993,93,0,,,1,77
32898133,49164956,47,0,,,5,317
33038481,40069144,46,0,,,1,37
33319941,922056,52,0,,,1,85
33371988,30532557,39,0,,,5,145
33664228,87766324,499,0,,,2,30
33796251,8748976,4200,0,,,1,347
33808368,161324994,36,0,,,6,58
33827757,128572217,36,0,,,1,48
33851822,161324994,36,0,,,6,38
33880355,114389578,34,0,,,1,40
33903248,188015014,81,0,,,6,150
34316785,109843377,25,0,,,2,88
34646398,1179779,119,0,,,1,58
34718010,49164956,39,0,,,5,221
34718342,49164956,43,0,,,5,221
34754084,135710202,68,0,,,1,255
34907049,75034279,63,0,,,2,83
35066003,47532,169,0,,,1,6
35129203,30532557,39,0,,,5,247
35156223,226410657,42,0,,,27,248
35156906,226410657,42,0,,,27,0
35157419,226410657,42,0,,,27,249
35166942,24952041,67,0,,,1,43
35183070,5453550,500,0,,,3,141
35189906,226410657,42,0,,,27,250
35190108,226410657,42,0,,,27,240
35190355,226410657,208,0,,,27,239
35249977,10284594,38,0,,,1,1
35263166,21153954,42,0,,,1,334
35269107,19303369,28,0,,,37,54
35269147,19303369,33,0,,,37,0
35408369,256544529,400,0,,,3,226
35572377,159811367,32,0,,,10,324
35669345,159811367,34,0,,,10,341
35708459,6270968,43,0,,,2,320
35842224,110026,87,0,,,1,9
35965985,263994272,44,0,,,3,179
36063144,4073971,210,0,,,1,80
36211538,139171543,66,0,,,1,174
36239436,49164956,46,0,,,5,246
36262579,242573463,77,0,,,7,153
36265677,242573463,77,0,,,7,165
36265970,242573463,77,0,,,7,150
36266639,242573463,77,0,,,7,169
36267230,242573463,77,0,,,7,170
36267904,242573463,77,0,,,7,168
36268350,242573463,77,0,,,7,147
36281099,6556741,58,0,,,4,29
36282795,270554496,450,0,,,1,179
36308562,217732163,1369,0,,,1,349
36311055,245712163,1749,0,,,1,303
36418759,154980356,32,0,,,1,10
36451362,154095549,47,0,,,2,48
36457700,66993395,345,0,,,3,354
2158171,11012889,575,0,,,1,0
2230982,11385753,1000,0,,,1,0
2297192,11732741,1000,0,,,1,0
3383662,6146050,84,0,,,2,0
5028653,5244243,290,0,,,1,0
6428942,21694306,212,0,,,1,0
7028199,4051711,210,0,,,1,0
7496211,6520502,450,0,,,1,0
9025602,30283594,229,0,,,121,184
9104505,30283594,239,0,,,121,186
9105223,30283594,239,0,,,121,186
9107626,30283594,189,0,,,121,365
9517131,42807409,98,0,,,1,0
10055548,14852867,117,0,,,1,0
13016411,22541573,259,0,,,87,302
13079614,22541573,238,0,,,87,365
13880742,30498797,315,0,,,1,0
13891485,22541573,270,0,,,87,190
14218795,1815738,238,0,,,1,0
15784598,90095700,375,0,,,1,283
16269464,31486652,129,0,,,1,0
16927533,3737986,12,0,,,1,0
18105293,22541573,270,0,,,87,365
20373836,6933112,102,0,,,2,0
20827640,76104209,181,0,,,33,329
20942199,76104209,235,0,,,33,351
21045283,16359827,299,0,,,1,83
21501507,156216145,215,0,,,1,0
23702074,12243051,212,0,,,96,332
23714684,12243051,215,0,,,96,343
23751205,12243051,227,0,,,96,267
23763165,12243051,210,0,,,96,365
23764185,12243051,222,0,,,96,241
23764791,12243051,227,0,,,96,322
23875602,12243051,179,0,,,96,333
24267385,12243051,194,0,,,96,343
24538627,12243051,185,0,,,96,31
24539732,12243051,222,0,,,96,333
24673017,13834266,400,0,,,1,290
24751022,12243051,179,0,,,96,1
25183760,12243051,222,0,,,96,334
25184175,12243051,219,0,,,96,282
25428161,12243051,167,0,,,96,332
25449154,12243051,164,0,,,96,347
25450885,12243051,229,0,,,96,220
25770975,12243051,167,0,,,96,322
25776093,12243051,164,0,,,96,326
25922026,12243051,169,0,,,96,170
26750740,201138200,995,0,,,1,365
27222175,126897791,1700,0,,,1,0
27526619,12243051,159,0,,,96,325
27527039,12243051,217,0,,,96,9
27659298,12243051,294,0,,,96,38
27782635,12243051,245,0,,,96,304
27832001,12243051,184,0,,,96,267
27853643,12243051,174,0,,,96,313
28126994,12243051,299,0,,,96,311
28127032,12243051,299,0,,,96,189
28735958,2207585,139,0,,,1,0
28979013,54689007,185,0,,,3,89
29078405,44129118,249,0,,,2,0
29240070,135247339,370,0,,,1,89
29849903,187360554,155,0,,,1,107
30006770,107434423,325,0,,,232,304
30033284,107434423,248,0,,,232,338
30181691,219517861,302,0,,,327,309
30387351,107434423,289,0,,,232,341
30387469,107434423,320,0,,,232,310
30388718,107434423,259,0,,,232,286
30389192,107434423,232,0,,,232,61
30389280,107434423,285,0,,,232,339
30393171,107434423,233,0,,,232,365
30393322,107434423,316,0,,,232,287
30393464,107434423,236,0,,,232,185
30393609,107434423,224,0,,,232,338
30393882,107434423,184,0,,,232,180
30394018,107434423,271,0,,,232,234
30394223,107434423,251,0,,,232,16
30394403,107434423,265,0,,,232,45
30736279,107434423,232,0,,,232,350
30962126,30223355,3000,0,,,1,23
31405999,107434423,271,0,,,232,331
32399523,107434423,306,0,,,232,281
33400613,5144567,169,0,,,13,365
33406391,5144567,169,0,,,13,365
33607399,107434423,332,0,,,232,115
33709754,219517861,398,0,,,327,279
34087750,219517861,164,0,,,327,328
34116613,219517861,164,0,,,327,327
34118872,219517861,468,0,,,327,255
34138042,107434423,229,0,,,232,333
34138100,107434423,262,0,,,232,325
34203618,225651433,52,0,,,1,99
34207536,219517861,257,0,,,327,355
34288305,219517861,179,0,,,327,340
34304576,17655984,168,0,,,1,29
34313143,219517861,699,0,,,327,337
34313960,219517861,699,0,,,327,333
34323636,219517861,463,0,,,327,289
34370542,38216858,270,0,,,4,362
34371447,38216858,270,0,,,4,365
34543905,197053492,650,0,,,8,323
34544052,197053492,309,0,,,8,325
34569621,219517861,179,0,,,327,333
34866737,115771987,196,0,,,6,222
34932971,219517861,137,0,,,327,361
34933454,219517861,137,0,,,327,333
34933648,219517861,137,0,,,327,341
34933929,219517861,117,0,,,327,345
34934218,219517861,137,0,,,327,318
35005197,219517861,302,0,,,327,190
35034032,219517861,137,0,,,327,347
35062731,180141907,299,0,,,1,83
35155320,219517861,124,0,,,327,344
35155541,219517861,124,0,,,327,354
35179345,115771987,227,0,,,6,332
35402354,115771987,215,0,,,6,299
35425034,107724585,185,0,,,2,346
35608603,267590902,365,0,,,1,18
35793784,219517861,270,0,,,327,350
35833041,268445572,750,0,,,1,352
35859800,268612146,600,0,,,1,355
35869234,219517861,198,0,,,327,345
35936418,219517861,699,0,,,327,327
35937891,219517861,699,0,,,327,341
36075606,271379777,255,0,,,1,9
36278431,17728651,57,0,,,1,7
36349092,273347409,430,0,,,1,42
36351709,28983064,57,0,,,1,66
36375840,273524881,158,0,,,1,70
36450896,29741813,475,0,,,1,64
3378404,3463555,88,0,,,1,0
4031809,20902552,16,0,,,1,0
4519764,16310013,29,0,,,1,0
5385943,27919611,28,0,,,1,0
5528111,28669815,31,0,,,1,0
5659204,26080167,78,0,,,3,364
7149710,37442404,38,0,,,1,0
11637578,61684714,26,0,,,1,0
11721727,62335395,360,0,,,1,0
12070985,41280277,84,0,,,1,0
12253338,51547958,78,0,,,1,0
14928864,80957172,129,0,,,1,365
16361014,17171419,39,0,,,2,0
16854181,17911536,98,0,,,1,0
16965705,3483600,63,0,,,1,0
19342315,135511518,43,0,,,1,0
19638414,138197456,215,0,,,1,0
20004647,138635224,33,0,,,2,0
23576986,51037916,39,0,,,1,0
24116631,5740704,82,0,,,1,0
25977386,139191647,215,0,,,1,179
26274345,161617875,97,0,,,2,0
28736148,43431867,96,0,,,1,17
28830379,174263749,155,0,,,3,90
29740134,30240946,42,0,,,1,0
30029831,8556404,97,0,,,1,365
30063759,14859699,29,0,,,1,0
30286646,401517,279,0,,,1,55
32638774,72166833,51,0,,,1,13
32666523,241280089,37,0,,,1,350
34421245,840868,91,0,,,2,67
34866647,257839699,129,0,,,1,5
34943881,53105633,32,0,,,1,0
35675859,71276635,235,0,,,5,338
35948933,270414511,84,0,,,1,39
35991606,270578453,260,0,,,1,260
35994335,59181407,129,0,,,1,306
35998302,269078124,52,0,,,3,33
35998402,269078124,54,0,,,3,6
36076758,271391825,46,0,,,1,121
36236767,104028121,41,0,,,1,38
36318764,21357175,107,0,,,1,9
36368048,253681134,74,0,,,1,3
4000561,3325418,600,0,,,3,344
6528060,34142729,84,0,,,1,0
6847053,35878048,82,0,,,1,0
8283693,15809410,186,0,,,1,0
9463261,30942491,62,0,,,1,0
9530079,49367316,290,0,,,1,0
9807059,50526314,63,0,,,1,0
9969565,51230222,97,0,,,1,0
13855981,912993,172,0,,,1,0
16242067,11081130,37,0,,,1,0
16259787,40277743,68,0,,,1,0
18471815,42951693,43,0,,,1,0
26075796,155807678,113,0,,,1,87
26139678,18497228,1200,0,,,1,365
33869355,163365183,34,0,,,1,14
35939585,270327975,63,0,,,2,83
36312994,2019485,103,0,,,1,40
25355807,123506305,92,0,,,3,180
6452764,33695968,74,0,,,1,0
15799603,391488,500,0,,,1,89
18360149,34918098,42,0,,,1,0
19975703,1287787,38,0,,,2,7
22245972,162554140,22,0,,,1,0
24632050,186148319,47,0,,,1,0
24650569,4028002,109,0,,,1,95
29710463,203302656,2545,0,,,1,180
32786031,10783378,108,0,,,1,0
32893084,244096292,400,0,,,1,0
34123769,257656654,36,0,,,1,365
36023925,44355774,82,0,,,1,30
36164019,139897963,33,0,,,1,159
36393539,156114168,39,0,,,6,207
36396394,156114168,62,0,,,6,229
10066875,50760546,299,1,2017-04-03,0.04,31,160
19495598,49924298,139,1,2017-08-01,0.04,1,0
24473606,3469364,185,1,2019-05-23,0.64,1,57
28587806,215765235,500,1,2019-05-27,0.7,1,362
29981718,213781715,179,1,2019-05-17,0.57,33,348
30530151,1725141,390,1,2019-06-06,0.91,1,15
31351908,108029974,495,1,2019-04-08,0.33,4,52
231414,1184442,270,1,2013-07-09,0.01,1,210
2028391,10417911,400,1,2015-07-23,0.02,1,0
2141635,10929586,106,1,2014-04-23,0.02,1,0
4677056,10476487,385,1,2015-02-16,0.02,1,365
5006113,6095946,760,1,2017-08-19,0.04,1,292
10113787,51902072,185,1,2016-01-18,0.02,1,0
19363396,27721159,94,1,2017-07-05,0.04,1,0
19438695,136285709,103,1,2017-07-07,0.04,2,0
19717109,8586684,700,1,2017-07-08,0.04,1,0
22263855,6145729,3000,1,2019-06-30,1.0,1,325
23127964,5849048,169,1,2019-01-26,0.18,1,180
26366913,4806931,450,1,2019-06-04,0.86,1,360
28243109,615025,249,1,2018-10-22,0.12,1,363
28439572,2740709,285,1,2018-09-16,0.1,1,7
30552680,4075403,950,1,2019-04-19,0.37,1,90
33607411,69720852,64,1,2019-04-12,0.34,3,86
34910439,43810674,268,1,2019-06-13,1.0,2,178
35424717,9883499,230,1,2019-06-06,0.91,1,6
35569459,163029687,900,1,2019-07-06,1.0,1,292
35145314,223087887,25,1,2019-06-15,1.0,8,346
35145342,223087887,29,1,2019-06-19,1.0,8,343
263232,1381171,155,1,2019-01-27,0.18,1,5
6731170,24131487,109,1,2015-08-29,0.02,1,0
7018619,4783045,52,1,2016-07-20,0.03,1,0
7501794,10131727,109,1,2015-09-03,0.02,1,0
7543993,7753501,400,1,2015-08-12,0.02,1,0
7556587,39608626,28,1,2015-08-01,0.02,1,0
7700185,40448425,77,1,2015-08-31,0.02,1,0
8738438,3784682,650,1,2017-03-05,0.04,1,0
9117976,41510712,36,1,2015-12-27,0.02,1,0
10130963,51991283,209,1,2019-03-21,0.27,5,244
12914749,8635103,67,1,2016-07-03,0.03,1,0
13173176,9864136,62,1,2016-07-17,0.03,26,188
13842204,2265770,123,1,2018-09-18,0.1,3,0
15085833,5525273,399,1,2017-01-22,0.03,1,364
16338454,5828836,255,1,2017-01-01,0.03,1,0
17893797,26821811,38,1,2018-08-02,0.09,1,0
18910029,438083,112,1,2017-06-12,0.04,1,0
19227222,133657043,77,1,2019-06-02,0.81,1,0
20382522,13246721,86,1,2017-12-02,0.05,1,0
21801520,5742326,48,1,2017-12-01,0.05,1,0
21982618,34320483,43,1,2017-11-29,0.05,1,0
22328208,29346825,34,1,2017-12-22,0.05,1,0
22355505,29003805,44,1,2017-12-26,0.05,2,0
25807815,63417081,43,1,2019-05-18,0.58,8,310
25895519,137358866,52,1,2018-07-31,0.09,103,237
27500496,89842859,68,1,2018-09-08,0.1,1,0
27507137,158088272,76,1,2018-11-25,0.13,1,0
28215809,92185816,62,1,2019-05-03,0.45,3,265
28711718,57430885,39,1,2019-01-08,0.16,1,0
29445977,23930728,280,1,2019-01-06,0.16,1,166
30126088,178473107,109,1,2019-01-01,0.16,6,41
30146882,126653377,63,1,2019-04-20,0.37,6,1
30157585,226574177,46,1,2018-11-21,0.13,1,179
30334838,126653377,63,1,2019-04-01,0.3,6,364
30541377,60939718,43,1,2018-12-20,0.15,1,0
30577273,137358866,31,1,2019-06-08,1.0,103,0
31175623,137358866,47,1,2019-04-27,0.41,103,228
31409073,233422217,86,1,2019-04-29,0.42,2,310
32042820,187419882,62,1,2019-05-06,0.47,3,72
32692224,1623509,73,1,2019-05-21,0.61,1,43
32809670,246797434,63,1,2019-06-23,1.0,1,188
32916183,1190978,52,1,2019-06-21,1.0,2,365
33489978,252356839,74,1,2019-04-07,0.32,2,0
34042777,153205975,78,1,2019-05-05,0.46,1,89
34182985,4592344,53,1,2019-06-04,0.86,1,74
